Date,Country,Population,Total Tests,Total Cases,Total Deaths,Total Recovered,Serious or Critical,Active Cases
2020-05-08,Nicaragua,6630756,,16,5,7,,4
2020-05-08,Libya,6878565,2338,64,3,24,,37
2020-05-08,Thailand,69814554,227860,3000,55,2784,61,161
2020-05-08,Somalia,15924499,,928,44,106,2,778
2020-05-08,Congo,5527900,,274,10,33,,231
2020-05-08,Hong Kong,7501879,154989,1045,4,960,1,81
2020-05-08,Zimbabwe,14879663,16052,34,4,9,,21
2020-05-08,Equatorial Guinea,1406115,854,439,4,13,,422
2020-05-08,Montenegro,628073,7816,324,8,267,2,49
2020-05-08,Mayotte,273292,4000,854,10,352,7,492
2020-05-08,Sri Lanka,21420649,32078,835,9,240,1,586
2020-05-08,Cuba,11326031,63560,1741,74,1078,8,589
2020-05-08,Eswatini,1161118,714,159,2,12,,145
2020-05-08,Mali,20291700,2172,668,35,285,,348
2020-05-08,Cabo Verde,556465,791,230,2,44,,184
2020-05-08,South Sudan,11204063,1247,120,,2,,118
2020-05-08,Slovakia,5459865,114461,1455,26,905,4,524
2020-05-08,Slovenia,2078962,59978,1450,100,252,12,1098
2020-05-08,Lithuania,2718842,172191,1436,49,765,17,622
2020-05-08,Namibia,2544383,1283,16,,9,,7
2020-05-08,Estonia,1326610,61767,1725,56,704,4,965
2020-05-08,Rwanda,12975387,40187,273,,136,,137
2020-05-08,Guinea-Bissau,1971385,1500,594,2,25,,567
2020-05-08,Iceland,341423,52745,1801,10,1765,,26
2020-05-08,Sierra Leone,7989061,,257,17,54,,186
2020-05-08,Mozambique,31317149,3356,82,,27,,55
2020-05-08,Benin,12145882,,242,2,62,,178
2020-05-08,Yemen,29874304,120,34,7,1,,26
2020-05-08,Suriname,587053,404,10,1,9,,0
2020-05-08,New Zealand,5002100,175835,1490,21,1347,3,122
2020-05-08,Tunisia,11828437,27420,1030,45,638,24,347
2020-05-08,Uruguay,3474726,26838,694,18,506,7,170
2020-05-08,Latvia,1884332,73016,928,18,464,2,446
2020-05-08,Jordan,10211202,106314,508,9,385,5,114
2020-05-08,Liberia,5066338,,199,20,79,,100
2020-05-08,Georgia,3988514,25861,623,10,288,6,325
2020-05-08,Uganda,45840090,50711,101,,55,,46
2020-05-08,Niger,24264572,5488,795,44,600,,151
2020-05-08,Angola,32936655,3000,43,2,11,,30
2020-05-08,Burkina Faso,20943848,,744,48,566,,130
2020-05-08,Cyprus,1208070,72768,891,15,400,10,476
2020-05-08,Chad,16458914,,260,28,50,,182
2020-05-08,Andorra,77275,1673,752,47,537,14,168
2020-05-08,Togo,8292861,9657,145,10,85,,50
2020-05-08,Sao Tome and Principe,219466,175,208,5,4,,199
2020-05-08,Jamaica,2962231,6417,488,9,58,,421
2020-05-08,Malta,441641,40493,489,5,419,,65
2020-05-08,Botswana,2355166,9066,23,1,9,,13
2020-05-08,Syria,17531446,,47,3,29,,15
2020-05-08,San Marino,33937,2860,623,41,114,4,468
2020-05-08,Réunion,895830,17200,426,,354,3,72
2020-05-08,Lesotho,2143618,,,,,,
2020-05-08,Channel Islands,173991,5342,545,41,447,,57
2020-05-08,Tanzania,59853712,,509,21,183,7,305
2020-05-08,Vietnam,97408737,261004,288,,241,8,47
2020-05-08,Bahamas,393544,1500,92,11,31,1,50
2020-05-08,Taiwan,23820377,66460,440,6,355,,79
2020-05-08,Gambia,2421450,756,20,1,9,,10
2020-05-08,Guyana,786864,785,94,10,34,3,50
2020-05-08,Burundi,11915413,284,15,1,7,,7
2020-05-08,Comoros,870971,,8,1,,,7
2020-05-08,Myanmar,54439424,10848,177,6,67,,104
2020-05-08,Mauritius,1271944,60466,332,10,320,3,2
2020-05-08,Isle of Man,85070,3625,329,23,271,19,35
2020-05-08,Mongolia,3282334,9137,42,,13,,29
2020-05-08,Eritrea,3550236,,39,,37,,2
2020-05-08,Martinique,375240,,186,14,83,3,89
2020-05-08,Guadeloupe,400130,,154,13,104,4,37
2020-05-08,Cambodia,16736949,13075,122,,120,1,2
2020-05-08,Faeroe Islands,48878,8403,187,,187,,0
2020-05-08,Cayman Islands,65783,3423,81,1,41,3,39
2020-05-08,Gibraltar,33690,3366,146,,142,,4
2020-05-08,Trinidad and Tobago,1399864,2241,116,8,103,,5
2020-05-08,Bermuda,62258,3719,118,7,61,4,50
2020-05-08,Brunei,437813,15300,141,1,132,2,8
2020-05-08,Sint Maarten,42914,329,76,14,44,7,18
2020-05-08,Monaco,39265,,95,4,82,1,9
2020-05-08,Aruba,106803,1817,101,3,89,4,9
2020-05-08,Seychelles,98397,,11,,8,,3
2020-05-08,Barbados,287404,2788,83,7,53,4,23
2020-05-08,Turks and Caicos,38758,109,12,1,8,,3
2020-05-08,Bhutan,772280,11492,7,,5,,2
2020-05-08,Antigua and Barbuda,97994,153,25,3,16,1,6
2020-05-08,Liechtenstein,38137,900,82,1,55,,26
2020-05-08,Papua New Guinea,8959762,2402,8,,8,,0
2020-05-08,French Polynesia,281041,2816,60,,56,1,4
2020-05-08,St. Vincent Grenadines,110969,137,17,,9,,8
2020-05-08,Saint Martin,38716,,38,3,30,1,5
2020-05-08,Belize,398173,1043,18,2,16,,0
2020-05-08,Macao,650024,,45,,40,1,5
2020-05-08,Curaçao,164148,389,16,1,14,,1
2020-05-08,Fiji,896971,1300,18,,14,,4
2020-05-08,Saint Lucia,183696,620,18,,17,,1
2020-05-08,Grenada,112566,1406,21,,13,4,8
2020-05-08,Timor-Leste,1320331,738,24,,21,,3
2020-05-08,New Caledonia,285717,5213,18,,18,,0
2020-05-08,Laos,7283730,2733,19,,9,,10
2020-05-08,Dominica,72001,416,16,,14,,2
2020-05-08,Saint Kitts and Nevis,53229,327,15,,13,,2
2020-05-08,Greenland,56778,1394,11,,11,,0
2020-05-08,Falkland Islands,3487,395,13,,13,,0
2020-05-08,Montserrat,4992,36,11,1,8,1,2
2020-05-08,Vatican City,801,,12,,2,,10
2020-05-08,Caribbean Netherlands,26242,110,6,,,,6
2020-05-08,Western Sahara,598400,,6,,5,,1
2020-05-08,British Virgin Islands,30247,132,7,1,3,,3
2020-05-08,St. Barth,9879,,6,,6,,0
2020-05-08,Saint Pierre Miquelon,5792,,1,,,,1
2020-05-08,Anguilla,15014,,3,,3,,0
2020-05-09,USA,331161077,8918263,1347309,80037,238078,16816,1029194
2020-05-09,Brazil,212681838,339552,156061,10656,61685,8318,83720
2020-05-09,India,1381085714,1523213,62808,2101,19301,,41406
2020-05-09,Russia,145939731,5221964,198676,1827,31916,2300,164933
2020-05-09,South Africa,59367266,324079,9420,186,3983,77,5251
2020-05-09,Mexico,129040268,123446,31522,3160,20314,378,8048
2020-05-09,Peru,33007532,494250,65015,1814,20246,748,42955
2020-05-09,Chile,19129379,267904,27219,304,12667,544,14248
2020-05-09,Spain,46756303,2467761,262783,26478,173157,1741,63148
2020-05-09,UK,67915222,1728443,215260,31587,,1559,183329
2020-05-09,Iran,84077062,573220,106220,6589,85064,2696,14567
2020-05-09,Colombia,50925896,139739,10495,445,2569,130,7481
2020-05-09,Pakistan,221213683,270025,28736,636,7809,111,20291
2020-05-09,Saudi Arabia,34855542,433500,37136,239,10144,140,26753
2020-05-09,Italy,60454261,2514234,218268,30395,103031,1034,84842
2020-05-09,Bangladesh,164820045,116919,13770,214,2414,1,11142
2020-05-09,Turkey,84410984,1334411,137115,3739,89480,1168,43896
2020-05-09,Germany,83806150,2755770,171324,7549,143300,1650,20475
2020-05-09,France,65285551,1384633,176658,26310,56038,2812,94310
2020-05-09,Argentina,45228960,80729,5776,300,1728,148,3748
2020-05-09,Iraq,40288721,124920,2679,107,1702,,870
2020-05-09,Canada,37768699,1068000,67702,4693,31249,502,31760
2020-05-09,Qatar,2807805,124554,21331,13,2449,72,18869
2020-05-09,Indonesia,273753080,150887,13645,959,2607,,10079
2020-05-09,Egypt,102479554,90000,8964,514,2002,41,6448
2020-05-09,Philippines,109694822,157730,10610,704,1842,31,8064
2020-05-09,Kazakhstan,18794372,385104,4975,31,1776,31,3168
2020-05-09,Ecuador,17663697,83657,29071,1717,3433,181,23921
2020-05-09,China,1439323776,,82887,4633,78046,15,208
2020-05-09,Sweden,10104394,148500,25921,3220,4971,425,17730
2020-05-09,Oman,5115955,50000,3224,17,1068,17,2139
2020-05-09,Bolivia,11685413,7651,2266,106,237,3,1923
2020-05-09,Israel,9197590,451028,16454,247,11376,78,4831
2020-05-09,Ukraine,43710857,167107,14710,376,2909,190,11425
2020-05-09,Dominican Republic,10856569,40591,9882,385,2584,134,6913
2020-05-09,Belarus,9449060,251771,22052,126,6050,92,15876
2020-05-09,Belgium,11593776,540643,52596,8581,13411,502,30604
2020-05-09,Kuwait,4275450,196397,7623,49,2622,95,4952
2020-05-09,Panama,4319982,40356,8070,231,886,85,6953
2020-05-09,UAE,9899794,1200000,17417,185,4295,1,12937
2020-05-09,Netherlands,17138032,249655,42382,5422,,541,36710
2020-05-09,Singapore,5854053,175604,22460,20,2296,23,20144
2020-05-09,Portugal,10194159,517660,27406,1126,2499,120,23781
2020-05-09,Romania,19226464,248056,15131,939,6912,245,7280
2020-05-09,Guatemala,17940552,7200,900,24,101,5,775
2020-05-09,Poland,37843091,460686,15651,785,5437,160,9429
2020-05-09,Nigeria,206508288,23835,4151,128,745,4,3278
2020-05-09,Honduras,9916688,5653,1771,107,192,10,1472
2020-05-09,Bahrain,1705531,178353,4774,8,2055,2,2711
2020-05-09,Armenia,2963706,30397,3175,44,1267,10,1864
2020-05-09,Afghanistan,38992638,15560,4033,115,502,7,3416
2020-05-09,Kyrgyzstan,6532418,59490,931,12,658,13,261
2020-05-09,Ghana,31121053,155201,4263,22,378,5,3863
2020-05-09,Switzerland,8659744,306223,30251,1830,26400,101,2021
2020-05-09,Japan,126443231,211997,15663,607,5906,287,9150
2020-05-09,Azerbaijan,10146497,188950,2422,31,1620,29,771
2020-05-09,Algeria,43910914,6500,5558,494,2546,22,2518
2020-05-09,Ireland,4942146,214761,22760,1446,17110,72,4204
2020-05-09,Serbia,8734335,134533,10032,213,2732,43,7087
2020-05-09,Moldova,4033162,20447,4867,161,1925,237,2781
2020-05-09,Uzbekistan,33506746,325000,2349,10,1846,8,493
2020-05-09,Morocco,36944994,63059,5910,186,2461,1,3263
2020-05-09,Austria,9010596,311690,15833,615,13928,79,1290
2020-05-09,Kenya,53858455,31041,649,30,207,1,412
2020-05-09,Nepal,29176450,72239,109,,31,,78
2020-05-09,Venezuela,28429034,512181,402,10,190,1,202
2020-05-09,Costa Rica,5097841,16517,780,6,480,6,294
2020-05-09,Cameroon,26593511,,2274,108,1232,12,934
2020-05-09,Ethiopia,115169108,32689,210,5,97,1,108
2020-05-09,Czechia,10710641,298649,8095,276,4447,47,3372
2020-05-09,Australia,25523207,795456,6929,97,6135,19,697
2020-05-09,El Salvador,6488889,39079,784,17,276,4,491
2020-05-09,Ivory Coast,26425419,12312,1667,21,769,,877
2020-05-09,S. Korea,51272891,660030,10840,256,9568,55,1016
2020-05-09,Denmark,5793890,308984,10319,526,8093,39,1700
2020-05-09,Palestine,5110066,34511,375,2,228,,145
2020-05-09,Sudan,43923903,,1164,64,119,,981
2020-05-09,Bosnia and Herzegovina,3279038,39989,2090,102,1059,4,929
2020-05-09,Bulgaria,6943849,56105,1921,90,422,56,1409
2020-05-09,Madagascar,27742048,3968,193,,101,1,92
2020-05-09,North Macedonia,2083367,18821,1622,91,1112,21,419
2020-05-09,Senegal,16775409,18969,1634,17,643,6,974
2020-05-09,Norway,5424661,195921,8099,219,32,24,7848
2020-05-09,DRC,89749872,,937,39,130,,768
2020-05-09,Malaysia,32398441,245102,6589,108,4929,18,1552
2020-05-09,French Guiana,299236,,141,1,119,,21
2020-05-09,Finland,5541440,119100,5880,265,4000,45,1615
2020-05-09,Haiti,11413445,1160,151,12,17,,122
2020-05-09,Tajikistan,9553361,,612,20,,,592
2020-05-09,Gabon,2229556,724,661,8,110,1,543
2020-05-09,Guinea,13158067,,2042,11,698,,1333
2020-05-09,Luxembourg,626757,54463,3877,101,3550,15,226
2020-05-09,Mauritania,4658382,1842,8,1,6,,1
2020-05-09,Zambia,18420243,10270,252,7,112,1,133
2020-05-09,Paraguay,7139415,13846,689,10,155,9,524
2020-05-09,Albania,2877530,10268,856,31,627,7,198
2020-05-09,Djibouti,989112,15056,1189,3,834,,352
2020-05-09,Croatia,4103058,44218,2176,87,1726,13,363
2020-05-09,CAR,4836145,3498,143,,10,,133
2020-05-09,Hungary,9658252,103258,3213,405,904,74,1904
2020-05-09,Greece,10418642,97384,2710,151,1374,28,1185
2020-05-09,Lebanon,6822802,49990,809,26,234,4,549
2020-05-09,Malawi,19165353,1188,56,3,14,1,39
2020-05-09,Maldives,541266,11775,790,3,29,2,758
2020-05-09,Nicaragua,6630756,,16,5,7,,4
2020-05-09,Libya,6878565,2338,64,3,24,,37
2020-05-09,Thailand,69814554,227860,3004,56,2787,61,161
2020-05-09,Somalia,15924499,,997,48,110,2,839
2020-05-09,Congo,5527900,,274,10,33,,231
2020-05-09,Hong Kong,7501879,168291,1045,4,967,1,74
2020-05-09,Zimbabwe,14879663,16052,35,4,9,,22
2020-05-09,Equatorial Guinea,1406115,854,439,4,13,,422
2020-05-09,Montenegro,628073,7816,324,8,274,2,42
2020-05-09,Mayotte,273292,4000,988,11,492,7,485
2020-05-09,Sri Lanka,21420649,33899,847,9,260,1,578
2020-05-09,Cuba,11326031,63560,1754,74,1140,8,540
2020-05-09,Eswatini,1161118,714,163,2,14,,147
2020-05-09,Mali,20291700,2172,692,37,298,,357
2020-05-09,Cabo Verde,556465,791,236,2,56,,178
2020-05-09,South Sudan,11204063,1247,120,,2,,118
2020-05-09,Slovakia,5459865,118371,1455,26,919,5,510
2020-05-09,Slovenia,2078962,62203,1454,101,255,10,1098
2020-05-09,Lithuania,2718842,180332,1444,49,828,17,567
2020-05-09,Namibia,2544383,1511,16,,10,,6
2020-05-09,Estonia,1326610,62720,1733,60,747,5,926
2020-05-09,Rwanda,12975387,41385,280,,140,,140
2020-05-09,Guinea-Bissau,1971385,1500,641,3,25,,613
2020-05-09,Iceland,341423,53260,1801,10,1773,,18
2020-05-09,Sierra Leone,7989061,,291,18,58,,215
2020-05-09,Mozambique,31317149,3356,87,,34,,53
2020-05-09,Benin,12145882,19474,284,2,62,,220
2020-05-09,Yemen,29874304,120,34,7,1,,26
2020-05-09,Suriname,587053,404,10,1,9,,0
2020-05-09,New Zealand,5002100,183039,1492,21,1368,2,103
2020-05-09,Tunisia,11828437,29297,1032,45,660,19,327
2020-05-09,Uruguay,3474726,27461,702,18,513,8,171
2020-05-09,Latvia,1884332,75571,930,18,464,2,448
2020-05-09,Jordan,10211202,111285,522,9,387,5,126
2020-05-09,Liberia,5066338,,199,20,79,,100
2020-05-09,Georgia,3988514,27846,626,10,297,6,319
2020-05-09,Uganda,45840090,56767,116,,55,,61
2020-05-09,Niger,24264572,5515,815,45,617,,153
2020-05-09,Angola,32936655,3000,43,2,13,,28
2020-05-09,Burkina Faso,20943848,,748,48,569,,131
2020-05-09,Cyprus,1208070,74746,892,15,401,10,476
2020-05-09,Chad,16458914,,322,31,53,,238
2020-05-09,Andorra,77275,1673,754,48,545,14,161
2020-05-09,Togo,8292861,10094,153,10,87,,56
2020-05-09,Sao Tome and Principe,219466,175,208,5,4,,199
2020-05-09,Jamaica,2962231,6633,490,9,62,,419
2020-05-09,Malta,441641,40493,490,5,427,,58
2020-05-09,Botswana,2355166,9540,23,1,12,,10
2020-05-09,Syria,17531446,,47,3,29,,15
2020-05-09,San Marino,33937,2956,637,41,126,3,470
2020-05-09,Réunion,895830,17200,431,,354,5,77
2020-05-09,Lesotho,2143618,,,,,,
2020-05-09,Channel Islands,173991,5342,545,41,447,,57
2020-05-09,Tanzania,59853712,,509,21,183,7,305
2020-05-09,Vietnam,97408737,261004,288,,241,8,47
2020-05-09,Bahamas,393544,1500,92,11,37,1,44
2020-05-09,Taiwan,23820377,66861,440,6,361,,73
2020-05-09,Gambia,2421450,756,20,1,9,,10
2020-05-09,Guyana,786864,785,94,10,35,3,49
2020-05-09,Burundi,11915413,284,15,1,7,,7
2020-05-09,Comoros,870971,,11,1,,,10
2020-05-09,Myanmar,54439424,10848,178,6,68,,104
2020-05-09,Mauritius,1271944,69773,332,10,320,3,2
2020-05-09,Isle of Man,85070,3625,329,23,271,19,35
2020-05-09,Mongolia,3282334,9203,42,,14,,28
2020-05-09,Eritrea,3550236,,39,,37,,2
2020-05-09,Martinique,375240,,186,14,83,3,89
2020-05-09,Guadeloupe,400130,,154,13,104,4,37
2020-05-09,Cambodia,16736949,13173,122,,120,1,2
2020-05-09,Faeroe Islands,48878,8403,187,,187,,0
2020-05-09,Cayman Islands,65783,3423,81,1,41,3,39
2020-05-09,Gibraltar,33690,3366,146,,142,,4
2020-05-09,Trinidad and Tobago,1399864,2271,116,8,104,,4
2020-05-09,Bermuda,62258,3854,118,7,64,4,47
2020-05-09,Brunei,437813,15482,141,1,132,2,8
2020-05-09,Sint Maarten,42914,329,76,15,46,7,15
2020-05-09,Monaco,39265,,96,4,82,1,10
2020-05-09,Aruba,106803,1860,101,3,89,4,9
2020-05-09,Seychelles,98397,,11,,8,,3
2020-05-09,Barbados,287404,2926,84,7,57,4,20
2020-05-09,Turks and Caicos,38758,109,12,1,8,,3
2020-05-09,Bhutan,772280,11568,7,,5,,2
2020-05-09,Antigua and Barbuda,97994,183,25,3,19,1,3
2020-05-09,Liechtenstein,38137,900,82,1,55,,26
2020-05-09,Papua New Guinea,8959762,2402,8,,8,,0
2020-05-09,French Polynesia,281041,2950,60,,56,1,4
2020-05-09,St. Vincent Grenadines,110969,137,17,,9,,8
2020-05-09,Saint Martin,38716,,39,3,30,1,6
2020-05-09,Belize,398173,1043,18,2,16,,0
2020-05-09,Macao,650024,,45,,40,1,5
2020-05-09,Curaçao,164148,389,16,1,14,,1
2020-05-09,Fiji,896971,1300,18,,14,,4
2020-05-09,Saint Lucia,183696,620,18,,17,,1
2020-05-09,Grenada,112566,1406,21,,13,4,8
2020-05-09,Timor-Leste,1320331,738,24,,21,,3
2020-05-09,New Caledonia,285717,5213,18,,18,,0
2020-05-09,Laos,7283730,2908,19,,13,,6
2020-05-09,Dominica,72001,416,16,,14,,2
2020-05-09,Saint Kitts and Nevis,53229,327,15,,13,,2
2020-05-09,Greenland,56778,1394,11,,11,,0
2020-05-09,Falkland Islands,3487,402,13,,13,,0
2020-05-09,Montserrat,4992,36,11,1,8,1,2
2020-05-09,Vatican City,801,,12,,2,,10
2020-05-09,Caribbean Netherlands,26242,110,6,,,,6
2020-05-09,Western Sahara,598400,,6,,5,,1
2020-05-09,British Virgin Islands,30247,167,7,1,4,,2
2020-05-09,St. Barth,9879,,6,,6,,0
2020-05-09,Saint Pierre Miquelon,5792,,1,,,,1
2020-05-09,Anguilla,15014,,3,,3,,0
2020-05-10,USA,331161077,9444525,1367638,80787,256336,16514,1030515
2020-05-10,Brazil,212681838,339552,162699,11123,64957,8318,86619
2020-05-10,India,1381085714,1609037,67161,2212,20969,,43980
2020-05-10,Russia,145939731,5448463,209688,1915,34306,2300,173467
2020-05-10,South Africa,59367266,341336,10015,194,4173,77,5648
2020-05-10,Mexico,129040268,128148,33460,3353,21824,378,8283
2020-05-10,Peru,33007532,504930,67307,1889,21349,774,44069
2020-05-10,Chile,19129379,280684,28866,312,13112,544,15442
2020-05-10,Spain,46756303,2467761,264663,26621,176439,1650,61603
2020-05-10,UK,67915222,1821280,219183,31855,,1559,186984
2020-05-10,Iran,84077062,586699,107603,6640,86143,2675,14820
2020-05-10,Colombia,50925896,144912,11063,463,2705,130,7895
2020-05-10,Pakistan,221213683,283517,30334,659,8063,111,21612
2020-05-10,Saudi Arabia,34855542,449644,39048,246,11457,143,27345
2020-05-10,Italy,60454261,2565912,219070,30560,105186,1027,83324
2020-05-10,Bangladesh,164820045,122657,14657,228,2650,1,11779
2020-05-10,Turkey,84410984,1370598,138657,3786,92691,1154,42180
2020-05-10,Germany,83806150,2755770,171879,7569,144400,1581,19910
2020-05-10,France,65285551,1384633,176970,26380,56217,2776,94373
2020-05-10,Argentina,45228960,83018,6034,305,1757,148,3972
2020-05-10,Iraq,40288721,127153,2767,109,1734,,924
2020-05-10,Canada,37768699,1135984,68848,4870,32096,502,31882
2020-05-10,Qatar,2807805,127769,22520,14,2753,72,19753
2020-05-10,Indonesia,273753080,158273,14032,973,2698,,10361
2020-05-10,Egypt,102479554,90000,9400,525,2075,41,6800
2020-05-10,Philippines,109694822,163177,10794,719,1924,31,8151
2020-05-10,Kazakhstan,18794372,398411,5090,31,1941,31,3118
2020-05-10,Ecuador,17663697,84287,29559,2127,3433,181,23999
2020-05-10,China,1439323776,,82901,4633,78120,13,148
2020-05-10,Sweden,10104394,148500,26322,3225,4971,360,18126
2020-05-10,Oman,5115955,50000,3399,17,1117,17,2265
2020-05-10,Bolivia,11685413,7651,2437,114,258,3,2065
2020-05-10,Israel,9197590,455267,16477,252,11430,74,4795
2020-05-10,Ukraine,43710857,176403,15232,391,3060,201,11781
2020-05-10,Dominican Republic,10856569,42615,10347,388,2763,134,7196
